workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other
bc-urand,tpp,cpu0.weightedinterleave0_2,80G,299.05,33.44,16.3,2490384,7766386,0,7771117,2490455,0,2490455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100224,5446748
bc-urand,nobalance,cpu0.weightedinterleave0_2,80G,335.87,29.77,20.0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,5649481,5446792
bc-urand,tpp_thp,cpu0.weightedinterleave0_2,80G,230.45,43.39,15.6,2555164,7927724,15479,18483,2555164,0,2555164,4989,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322180,2243965
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2,80G,289.2,34.58,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337379,2243980
bc-urand,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,266.79,37.48,-2.2,2556080,7930668,0,63345,2556080,0,2556080,0,0,0,0,0,0,19968,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368765,2261966
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,328.52,30.44,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3031848,2262080
bc-urand,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,274.21,36.47,15.4,2555972,7995742,0,502989,2555972,0,2555972,0,0,0,159740,0,0,0,0,0,0,0,0,401829,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668034,2436373
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,329.12,30.38,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533100,2436399
bc-web,tpp,cpu0.weightedinterleave0_2,80G,272.54,36.69,5.7,990330,3203961,0,3213676,990431,0,990431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10424939,9252162
bc-web,nobalance,cpu0.weightedinterleave0_2,80G,311.55,32.1,16.3,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,9346942,9252340
bc-web,tpp_thp,cpu0.weightedinterleave0_2,80G,241.61,41.39,11.8,991775,3285265,6404,13381,991775,0,991775,1936,0,0,0,0,0,0,0,0,28162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139215,2057233
bc-web,nobalance_thp,cpu0.weightedinterleave0_2,80G,286.46,34.91,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836464,2081475
bc-web,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,251.88,39.7,11.6,991576,3376145,0,30311,991576,0,991576,0,0,0,0,0,0,7745,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165123,2072636
bc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,297.14,33.65,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582928,2070689
bc-web,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,253.62,39.43,11.8,990816,3336583,0,215534,990816,0,990816,0,0,0,61914,0,0,0,0,0,0,0,0,906563,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588332,2459365
bc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,297.56,33.61,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586315,2458424
bfs-urand,tpp,cpu0.weightedinterleave0_2,80G,204.64,48.87,17.6,2228172,6785168,0,6760690,2228178,0,2228178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12369637,10002904
bfs-urand,nobalance,cpu0.weightedinterleave0_2,80G,200.36,49.91,17.6,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,10061278,10003197
bfs-urand,tpp_thp,cpu0.weightedinterleave0_2,80G,168.81,59.24,13.3,2228295,6823370,13318,19562,2228295,0,2228295,4352,0,0,0,0,0,0,0,0,30095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403543,2341775
bfs-urand,nobalance_thp,cpu0.weightedinterleave0_2,80G,186.33,53.67,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401906,2341754
bfs-urand,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,171.66,58.25,13.1,2228236,6854947,0,63484,2228236,0,2228236,0,0,0,0,0,0,17408,0,0,0,0,0,0,0,0,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2421033,2361688
bfs-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,188.78,52.97,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055371,2358651
bfs-urand,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,177.82,56.24,13.0,2228262,6777619,0,428042,2228262,0,2228262,0,0,0,139264,0,0,0,0,0,0,0,0,969734,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919819,2740673
bfs-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,187.1,53.45,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834338,2744260
bfs-web,tpp,cpu0.weightedinterleave0_2,80G,194.72,51.36,15.4,627123,2492347,0,2134293,627123,0,627123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9088581,8398786
bfs-web,nobalance,cpu0.weightedinterleave0_2,80G,204.76,48.84,15.2,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,8473441,8398855
bfs-web,tpp_thp,cpu0.weightedinterleave0_2,80G,176.2,56.75,3.1,946066,2944753,5745,7806,946066,0,946066,1847,0,0,0,0,0,0,0,0,24691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163903,2111509
bfs-web,nobalance_thp,cpu0.weightedinterleave0_2,80G,189.24,52.84,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882210,2154696
bfs-web,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,179.89,55.59,10.8,898471,2866123,0,22566,898471,0,898471,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,99484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155420,2086298
bfs-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,190.19,52.58,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121649,2056814
bfs-web,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,180.37,55.44,10.8,788817,2727948,0,158217,788817,0,788817,0,0,0,49299,0,0,0,0,0,0,0,0,799894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506033,2405865
bfs-web,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,190.56,52.48,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920023,2405875
cc-urand,tpp,cpu0.weightedinterleave0_2,80G,187.33,53.38,10.5,2228102,6750258,0,6750253,2228102,0,2228102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7928733,5643640
cc-urand,nobalance,cpu0.weightedinterleave0_2,80G,181.05,55.23,17.5,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,5697206,5643729
cc-urand,tpp_thp,cpu0.weightedinterleave0_2,80G,147.69,67.71,13.1,2228227,6749997,13183,15415,2228227,0,2228227,4352,0,0,0,0,0,0,0,0,13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869847,2246696
cc-urand,nobalance_thp,cpu0.weightedinterleave0_2,80G,155.71,64.22,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300027,2246671
cc-urand,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,173.3,57.7,13.0,1073536,5830903,0,43554,1073541,0,1073541,0,0,0,0,0,0,8387,0,0,0,0,0,0,0,0,53231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322522,2263471
cc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,173.75,57.55,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315677,2263410
cc-urand,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,175.79,56.89,13.0,1898752,6453531,0,401334,1898752,0,1898752,0,0,0,118672,0,0,0,0,0,0,0,0,426248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615395,2448973
cc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,174.44,57.33,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505167,2448982
cc-web,tpp,cpu0.weightedinterleave0_2,80G,222.8,44.88,11.8,1185391,4379908,0,3581511,1185444,0,1185444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11621560,10366443
cc-web,nobalance,cpu0.weightedinterleave0_2,80G,269.47,37.11,15.3,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,10453841,10366560
cc-web,tpp_thp,cpu0.weightedinterleave0_2,80G,189.74,52.7,10.8,1651103,5309384,10364,14133,1651103,0,1651103,3223,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115244,2056867
cc-web,nobalance_thp,cpu0.weightedinterleave0_2,80G,230.06,43.47,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2139154,2056868
cc-web,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,201.87,49.54,10.8,1491076,4991912,0,37106,1491076,0,1491076,0,0,0,0,0,0,11647,0,0,0,0,0,0,0,0,130328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161929,2088841
cc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,252.08,39.67,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830534,2088571
cc-web,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,203.35,49.18,10.8,1323805,4656450,0,249963,1323805,0,1323805,0,0,0,82736,0,0,0,0,0,0,0,0,1045254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663650,2528760
cc-web,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,252.79,39.56,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063559,2528743
pr-urand,tpp,cpu0.weightedinterleave0_2,80G,286.51,34.9,17.6,2261057,7373102,0,7314264,2261075,0,2261075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7462859,5118262
pr-urand,nobalance,cpu0.weightedinterleave0_2,80G,284.54,35.14,18.0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,5196799,5118360
pr-urand,tpp_thp,cpu0.weightedinterleave0_2,80G,269.56,37.1,13.6,2228233,7206968,14072,18882,2228233,0,2228233,4352,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324895,2242610
pr-urand,nobalance_thp,cpu0.weightedinterleave0_2,80G,271.19,36.87,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987160,2242587
pr-urand,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,276.58,36.16,13.5,2261183,7110503,0,55651,2261183,0,2261183,0,0,0,0,0,0,17665,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354501,2257792
pr-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,277.9,35.98,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337201,2257779
pr-urand,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,271.14,36.88,13.4,2372007,7554295,0,464082,2372007,0,2372007,0,0,0,148249,0,0,0,0,0,0,0,0,360838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633130,2415060
pr-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,277.65,36.02,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500185,2415017
pr-web,tpp,cpu0.weightedinterleave0_2,80G,210.01,47.62,12.0,49457,1747794,0,805418,49484,0,49484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4951977,4815073
pr-web,nobalance,cpu0.weightedinterleave0_2,80G,209.04,47.84,15.5,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,4876229,4815140
pr-web,tpp_thp,cpu0.weightedinterleave0_2,80G,197.45,50.65,11.1,49459,2067469,4031,5672,49459,0,49459,96,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061754,2001771
pr-web,nobalance_thp,cpu0.weightedinterleave0_2,80G,197.53,50.63,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072409,2001707
pr-web,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,199.31,50.17,11.0,49349,1730586,0,7634,49349,0,49349,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,44087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076029,2015323
