workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other
faster_uniform_ycsb_b,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,314.35,2110396.92,4.2,1064080,3219539,0,199979,1064080,0,1064080,0,0,0,66504,0,0,0,0,0,0,0,0,136470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221092,71125
faster_uniform_ycsb_b,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,314.21,1366792.64,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288765,71136
faster_uniform_ycsb_c,tpp,cpu0.weightedinterleave0_2,80G,319.88,2263268.69,5.3,1064037,3219340,0,3197650,1064037,0,1064037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264547,1090949
faster_uniform_ycsb_c,nobalance,cpu0.weightedinterleave0_2,80G,318.8,1497248.88,8.3,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1231945,1090963
faster_uniform_ycsb_c,tpp_thp,cpu0.weightedinterleave0_2,80G,313.36,3107650.06,4.0,1064965,3216651,6281,6743,1064976,0,1064976,2080,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93405,5539
faster_uniform_ycsb_c,nobalance_thp,cpu0.weightedinterleave0_2,80G,313.35,1750506.85,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758141,5561
faster_uniform_ycsb_c,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,314.61,2385952.34,4.4,1064196,3219673,0,25378,1064210,0,1064210,0,0,0,0,0,0,8314,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108092,11698
faster_uniform_ycsb_c,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,314.34,1493530.17,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766498,11646
faster_uniform_ycsb_c,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,314.38,2348256.62,4.3,1064051,3219481,0,199979,1064061,0,1064061,0,0,0,66503,0,0,0,0,0,0,0,0,136440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218949,71116
faster_uniform_ycsb_c,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,314.19,1495562.34,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626882,71106
faster_uniform_ycsb_f,tpp,cpu0.weightedinterleave0_2,80G,320.09,1860554.06,5.3,1056571,3211713,0,3184946,1056571,0,1056571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238270,1090906
faster_uniform_ycsb_f,nobalance,cpu0.weightedinterleave0_2,80G,318.98,1525239.36,8.3,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1179116,1090918
faster_uniform_ycsb_f,tpp_thp,cpu0.weightedinterleave0_2,80G,313.63,2496061.71,4.0,1064967,3216658,6281,6749,1064978,0,1064978,2080,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95565,5537
faster_uniform_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2,80G,313.61,1850666.73,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761990,5561
faster_uniform_ycsb_f,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,314.77,1959433.74,4.4,1064196,3219793,0,25369,1064203,0,1064203,0,0,0,0,0,0,8314,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110975,11714
faster_uniform_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,314.56,1551018.03,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105603,11691
faster_uniform_ycsb_f,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,314.64,1945077.06,4.3,1064052,3219485,0,199983,1064058,0,1064058,0,0,0,66503,0,0,0,0,0,0,0,0,136457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218441,71113
faster_uniform_ycsb_f,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,314.46,1541946.03,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168944,71126
faster_ycsb_a,tpp,cpu0.weightedinterleave0_2,80G,320.06,1871263.46,5.3,1056770,3211425,0,3185085,1056780,0,1056780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238880,1090919
faster_ycsb_a,nobalance,cpu0.weightedinterleave0_2,80G,319.05,1518422.01,8.3,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1178448,1090912
faster_ycsb_a,tpp_thp,cpu0.weightedinterleave0_2,80G,313.58,2498417.91,4.0,1063942,3214088,6276,6734,1063951,0,1063951,2078,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97984,5545
faster_ycsb_a,nobalance_thp,cpu0.weightedinterleave0_2,80G,313.57,1846296.01,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101345,5556
faster_ycsb_a,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,314.85,1952291.1,4.4,1064197,3219674,0,25251,1064211,0,1064211,0,0,0,0,0,0,8314,0,0,0,0,0,0,0,0,17088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106774,11650
faster_ycsb_a,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,314.46,1527038.46,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760307,11626
faster_ycsb_a,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,314.68,1935986.79,4.3,1064049,3219466,0,199957,1064054,0,1064054,0,0,0,66503,0,0,0,0,0,0,0,0,136498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224322,71117
faster_ycsb_a,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,314.48,1528446.88,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629362,71125
faster_ycsb_f,tpp,cpu0.weightedinterleave0_2,80G,320.12,979267.76,5.3,1043321,3200524,0,3167274,1043331,0,1043331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225723,1090925
faster_ycsb_f,nobalance,cpu0.weightedinterleave0_2,80G,319.16,891493.22,8.2,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1193661,1090916
faster_ycsb_f,tpp_thp,cpu0.weightedinterleave0_2,80G,313.59,1151890.76,4.0,1063942,3214092,6276,6737,1063952,0,1063952,2078,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108176,5564
faster_ycsb_f,nobalance_thp,cpu0.weightedinterleave0_2,80G,313.64,991665.91,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752389,5548
faster_ycsb_f,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,314.65,1015893.45,4.3,1064195,3219669,0,25245,1064202,0,1064202,0,0,0,0,0,0,8314,0,0,0,0,0,0,0,0,17087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103528,11653
faster_ycsb_f,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,314.5,890058.64,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758364,11700
faster_ycsb_f,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,314.64,1012880.69,4.3,1064067,3219570,0,199963,1064092,0,1064092,0,0,0,66505,0,0,0,0,0,0,0,0,136596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225891,71099
faster_ycsb_f,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,314.47,893031.45,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169753,71111
tpch_9,tpp,cpu0.weightedinterleave0_2,80G,219.66,45.52,13.2,1532,57857,0,57499,1532,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661385,3595995
tpch_9,nobalance,cpu0.weightedinterleave0_2,80G,222.2,45.0,14.1,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,3659741,3595910
tpch_9,tpp_thp,cpu0.weightedinterleave0_2,80G,220.03,45.45,13.2,135,92147,144,13029,135,0,135,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618818,3544847
tpch_9,nobalance_thp,cpu0.weightedinterleave0_2,80G,218.95,45.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610962,3544593
tpch_9,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,219.76,45.5,13.2,1891,98279,0,9683,1891,0,1891,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591966,3533046
tpch_9,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,220.34,45.38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617290,3532850
tpch_9,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,219.14,45.63,13.7,1695,120821,0,9881,1695,0,1695,0,0,0,87,0,0,0,0,0,0,0,0,9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599470,3531573
tpch_9,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,218.32,45.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085836,3531633
tpch_20,tpp,cpu0.weightedinterleave0_2,80G,85.89,116.43,4.4,71,1097,0,794,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383003,1348844
tpch_20,nobalance,cpu0.weightedinterleave0_2,80G,86.06,116.2,5.0,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1377034,1348689
tpch_20,tpp_thp,cpu0.weightedinterleave0_2,80G,85.96,116.33,4.3,69,1332,1,454,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383814,1348506
tpch_20,nobalance_thp,cpu0.weightedinterleave0_2,80G,85.85,116.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380170,1348518
tpch_20,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,85.87,116.46,4.4,83,948,0,651,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376097,1348472
tpch_20,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,85.72,116.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380650,1348603
tpch_20,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,85.95,116.35,4.6,106,1198,0,432,106,0,106,0,0,0,3,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376787,1347698
tpch_20,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,85.91,116.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379807,1347689
tpch_21,tpp,cpu0.weightedinterleave0_2,80G,53.95,185.36,2.9,27825,172241,0,171475,27825,0,27825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179139,2130754
tpch_21,nobalance,cpu0.weightedinterleave0_2,80G,53.96,185.32,4.5,0,0,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,2153171,2130657
tpch_21,tpp_thp,cpu0.weightedinterleave0_2,80G,52.28,191.28,2.7,75597,237493,362,49721,75597,0,75597,120,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114744,2075987
tpch_21,nobalance_thp,cpu0.weightedinterleave0_2,80G,53.66,186.36,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100527,2076859
tpch_21,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,52.75,189.57,2.7,32885,165069,0,12582,32885,0,32885,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084660,2063439
tpch_21,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,53.79,185.91,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086096,2063337
tpch_21,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,52.68,189.83,3.9,53435,199226,0,14054,53435,0,53435,0,0,0,3310,0,0,0,0,0,0,0,0,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089703,2062552
tpch_21,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,54.18,184.57,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203330,2062734
silo_ycsb,tpp,cpu0.weightedinterleave0_2,80G,917.61,10.9,27.5,3689171,11526637,0,11303403,3689171,0,3689171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10376898,6447279
silo_ycsb,nobalance,cpu0.weightedinterleave0_2,80G,1136.86,8.8,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8268046,6776926
silo_ycsb,tpp_thp,cpu0.weightedinterleave0_2,80G,718.6,13.92,27.3,3703874,11634784,21876,307996,3703874,0,3703874,7206,0,0,0,0,0,0,0,0,16143,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2374608,2084184
silo_ycsb,nobalance_thp,cpu0.weightedinterleave0_2,80G,950.78,10.52,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918943,2543036
silo_ycsb,tpp_thp_512K,cpu0.weightedinterleave0_2,80G,901.6,11.09,27.2,3693193,11529876,0,110302,3693193,0,3693193,0,0,0,0,0,0,28819,0,0,0,0,0,0,0,0,97589,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,477941,229018
silo_ycsb,nobalance_thp_512K,cpu0.weightedinterleave0_2,80G,1151.75,8.68,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617909,229551
silo_ycsb,tpp_thp_64K,cpu0.weightedinterleave0_2,80G,887.77,11.26,27.2,3691210,11622820,0,717680,3691210,0,3691210,0,0,0,230599,0,0,0,0,0,0,0,0,794261,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919215,433647
silo_ycsb,nobalance_thp_64K,cpu0.weightedinterleave0_2,80G,1152.82,8.67,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485976,457453
